Licence No.(牌照編號),Name of TCSP Licensee in English(持牌人的英文姓名／名稱),Name of TCSP Licensee in Chinese(持牌人的中文姓名／名稱),Business Address(營業地址),Remarks in English(英文備註),Remarks in Chinese(中文備註)
TC005798,HONORWAY CORPORATE SERVICES LIMITED,安得利秘書服務有限公司,"ROOM 801-802, 8/F, WORKINGFIELD COMMERCIAL BUILDING, 408-412 JAFFE ROAD, WAN CHAI, HONG KONG",,
TC005801,HONG KONG HIVE LIMITED,,"19/F, THE PHOENIX, 23 LUARD ROAD, WAN CHAI, HONG KONG",,
TC005803,HOWAY SECRETARIES LIMITED,浩威秘書有限公司,"ROOM 1601, 16/F, WORKINGTON TOWER, 78 BONHAM STRAND, SHEUNG WAN, HONG KONG",,
TC005804,HONORWAY REGISTRATIONS LIMITED,浩威註冊有限公司,"FLAT/ROOM 1601, 16/F, WORKINGTON TOWER, 78 BONHAM STRAND, SHEUNG WAN, HONG KONG",,
TC005805,HOWSWORTH NOMINEE LIMITED,,"FLAT/RM 1004, 10/F, ORIENTAL CENTRE, 67-71 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC005806,N & N FINANCIAL SERVICE LIMITED,雙盈金融服務有限公司,"ROOM 807, 8/F, YICK TAI INDUSTRIAL BUILDING, 650-652 CASTLE PEAK ROAD, LAI CHI KOK, HONG KONG",,
TC005807,ACCOUNTANT LIMITED,會計人有限公司,"UNIT 802, 8/F, MILLENNIUM TRADE CENTRE, 56 KWAI CHEONG ROAD, KWAI CHUNG, NEW TERRITORIES, HONG KONG",,
TC005809,MIRA CONSULTANTS LIMITED,,"FLAT/ROOM D3, 4/F, HANG CHEONG FACTORY BUILDING, 1 WING MING STREET, CHEUNG SHA WAN, KOWLOON, HONG KONG",,
TC005810,KAMSAC NOMINEES LIMITED,金石城代理人有限公司,"22/F, KAM SANG BUILDING, 255-257 DES VOEUX ROAD CENTRAL, SHEUNG WAN, HONG KONG",,
TC005813,PRIMEFORD MANAGEMENT SERVICES LIMITED,,"9/F, FORTUNE HOUSE, 61 CONNAUGHT ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005815,KO SHING CORPORATION LIMITED,高勝企業國際有限公司,"ROOM 1004, 10/F, TUNG CHUN COMMERCIAL CENTRE, 438-444 SHANGHAI STREET, MONG KOK, KOWLOON, HONG KONG",,
TC005816,INTRABASE FINANCIAL SERVICES LIMITED,貿易金融有限公司,"ROOM 102, 1/F, CHUNG NAM BUILDING, 1 LOCKHART ROAD, WAN CHAI, HONG KONG",,
TC005817,KONG BIU SERVICE LIMITED,港標服務有限公司,"25/F, TWO CHINACHEM PLAZA, 135 DES VOEUX ROAD, CENTRAL, HONG KONG",,
TC005821,RICO BUSINESS SERVICES COMPANY LIMITED,泓豐商業服務有限公司,"FLAT C, 20/F, MING WAH INDUSTRIAL BUILDING, 13-33 WANG LUNG STREET, TSUEN WAN, NEW TERRITORIES, HONG KONG",,
TC005822,KENSINGTON SECRETARIES LIMITED,,"4/F, 299QRC, 287-299 QUEEN'S ROAD CENTRAL, SHEUNG WAN, HONG KONG",,
TC005823,KENSINGTON CORPORATE ADVISORY SERVICES LIMITED,,"4/F, 299QRC, 287-299 QUEEN'S ROAD CENTRAL, SHEUNG WAN, HONG KONG",,
TC005824,JEFFERSON TRUST LIMITED,,"44/F, CHAMPION TOWER, 3 GARDEN ROAD, CENTRAL, HONG KONG ",The licensee is a trust company registered under section 78(1) of the Trustee Ordinance (Cap. 29),持牌人屬根據《受託人條例》(第29章) 第78(1)條註冊的信託公司
TC005825,MATOFIN LIMITED,,"ROOM 604, 6/F, ALLIANCE BUILDING, 133 CONNAUGHT ROAD, CENTRAL, HONG KONG",,
TC005826,"YIFLY ENTERPRISE SERVE CO., LIMITED",藝翔企業服務有限公司,"ROOM 3, UNIT P, 1/F, KAISER ESTATE, PHASE 3, NOS. 9-11 HOK YUEN STREET, HUNG HOM, KOWLOON, HONG KONG",,
TC005828,IMPERIAL CONSULTANTS LIMITED,,"FLAT/ROOM 4703, 47/F, CENTRAL PLAZA, 18 HARBOUR ROAD, WAN CHAI, HONG KONG",,
TC005830,BMI CORPORATE SERVICES LIMITED,邦盟滙駿秘書顧問有限公司,"SUITE 2701-08, 27/F, SHUI ON CENTRE, 6-8 HARBOUR ROAD, WAN CHAI, HONG KONG",,
TC005832,LANDIS & KADWELL FINANCIAL & TAX CONSULTING LIMITED,蘭迪斯卡維爾財務及稅務咨詢有限公司,"FLAT/RM 1110, 11/F, TOWER 2, ADMIRALTY CENTRE, 18 HARCOURT ROAD, ADMIRALTY, HONG KONG",,
TC005833,UNION ALPHA (HONG KONG) LIMITED,才滙(香港)有限公司,"19/F, 3 LOCKHART ROAD, WANCHAI, HONG KONG",,
TC005834,GOLD SUCCESS CORPORATE CONSULTING LIMITED,金成企業顧問有限公司,"ROOM 03, 15/F, CARNIVAL COMMERCIAL BUILDING, 18 JAVA ROAD, NORTH POINT, HONG KONG",,
TC005836,LUIS ASSET MANAGEMENT LIMITED,,"FLAT/RM 816, 298 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES, HONG KONG",,
TC005837,EXPERTSEC LIMITED,易辦事秘書有限公司,"UNIT C&D, 8/F, CENTRE MARK II, 305-313 QUEEN’S ROAD CENTRAL, SHEUNG WAN, HONG KONG",,
TC005839,HONG KONG CONSULTANCY LIMITED,嘉達管理顧問有限公司,"FLAT/RM 1606, 16/F, CHINA INSURANCE GROUP BUILDING, 139-141 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005841,MEGA SHARK CONSULTANT LIMITED,大白鯊顧問有限公司,"ROOM 705-06, 7/F, CHINA INSURANCE GROUP BUILDING, 141 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005845,SUNSHINE TRUST COMPANY LIMITED,陽光信託有限公司,"FLAT/ROOM 6601A, 66/F, INTERNATIONAL COMMERCE CENTRE, 1 AUSTIN ROAD WEST, WEST KOWLOON, HONG KONG",The licensee is a trust company registered under section 78(1) of the Trustee Ordinance (Cap. 29),持牌人屬根據《受託人條例》(第29章) 第78(1)條註冊的信託公司
TC005846,BLOOMING BUSINESS CONSULTANTS LIMITED,,"ROOM 502, TAI TUNG BUILDING, 8 FLEMING ROAD, WAN CHAI, HONG KONG",,
TC005847,Y'S CONSULTING LIMITED,,"15/F, O.T.B. BUILDING, 259-265 DES VOEUX ROAD CENTRAL, HONG KONG",,
TC005848,JUNDA ACCOUNT LIMITED,駿達會計諮詢管理有限公司,香港九龍尖沙咀厚福街3號華博商業大廈8樓802室,,
TC005850,EF NOMINEES LIMITED,恆信代理法人有限公司,"UNIT A, 5/F, MAX SHARE CENTRE, 373 KING'S ROAD, NORTH POINT, HONG KONG",,
TC005851,YORKHILL LIMITED,仁熹有限公司,"10/F, DAH SING LIFE BUILDING, 99-105 DES VOEUX ROAD CENTRAL, HONG KONG",,
TC005852,INTELLIGENCE CONSULTANCY LIMITED,,"UNIT G1, 35/F, LEGEND TOWER, 7 SHING YIP STREET, KWUN TONG, KOWLOON, HONG KONG",,
TC005854,GLOBAL-FORTUNE IRAP LIMITED,香港環澤國際註冊會計專業有限公司,"UNIT 221, 2/F, MIRROR TOWER, 61 MODY ROAD, TSIM SHA TSUI EAST, KOWLOON, HONG KONG",,
TC005855,EF CORPORATE SERVICES LIMITED,恆信企業服務有限公司,"UNIT A, 5/F, MAX SHARE CENTRE, 373 KING’S ROAD, NORTH POINT, HONG KONG",,
TC005858,JACS BUSINESS SERVICES LIMITED,駿士商業服務有限公司,"FLAT/RM A2, 6/F, RODEO CENTRE, 73-79 LARCH STREET, TAI KOK TSUI, KOWLOON, HONG KONG",,
TC005859,"HONGKONG LIGHTINGPOWER SECRETARY CO., LIMITED",香港亮劍秘書有限公司,"FLAT A & B, 9/F, GLORY CENTRE, 8 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC005860,SINCERITY SECRETARIAL LIMITED,誠懇秘書有限公司,"ROOM 2001-4, 20/F, CHINA INSURANCE GROUP BUILDING, 141 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005861,CENTRAL SECRETARIES LIMITED,,"16/F, WELLINGTON PLACE, 2-8 WELLINGTON STREET, CENTRAL, HONG KONG",,
TC005863,SEED CONSULTANT SERVICES LIMITED,思爾顧問服務有限公司,"ROOM D13, 17/F, BLOCK 2, KOON WAH MIRROR FACTORY 6TH INDUSTRIAL BUILDING, 7-9 HO TIN STREET, TUEN MUN, NEW TERRITORIES, HONG KONG",,
TC005865,M & E CORPORATE CONSULTANTS LIMITED,榮海企業顧問有限公司,"FLAT/ROOM B, 19/F, GAYLORD COMMERCIAL BUILDING, 114-118 LOCKHART ROAD, WAN CHAI, HONG KONG",,
TC005867,SPROUT TRUST (ASIA) LIMITED,,"FLAT/ROOM D, 6/F, YARDLEY COMMERCIAL BUILDING, 3 CONNAUGHT ROAD WEST, SHEUNG WAN, HONG KONG",The licensee is a trust company registered under section 78(1) of the Trustee Ordinance (Cap. 29),持牌人屬根據《受託人條例》(第29章) 第78(1)條註冊的信託公司
TC005868,SINGAPORE UNION TRUST LIMITED,新加坡聯合信託有限公司,"UNIT 3605-3607, 36/F, COSCO TOWER, GRAND MILLENNIUM PLAZA, NO. 183 QUEEN'S ROAD, CENTRAL, HONG KONG",The licensee is a trust company registered under section 78(1) of the Trustee Ordinance (Cap. 29),持牌人屬根據《受託人條例》(第29章) 第78(1)條註冊的信託公司
TC005869,GAINFUL CONSULTING LIMITED,營商易顧問有限公司,"UNIT 2305, 23/F, APEC PLAZA, 49 HOI YUEN ROAD, KWUN TONG, KOWLOON, HONG KONG",,
TC005871,"TOPFUL CONSULTANTS CO., LIMITED",成榮顧問有限公司,"UNIT 01, 10/F, CARNIVAL COMMERCIAL BUILDING, 18 JAVA ROAD, NORTH POINT, HONG KONG",,
TC005873,CHEERFUL SECRETARIAL COMPANY LIMITED,智富秘書商務有限公司,"FLAT C, 6/F, KEE SHING CENTRE, 74-76 KIMBERLEY ROAD, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC005876,EXCEL SECRETARIES LIMITED,卓穎秘書服務有限公司,"18/F, ON HONG COMMERCIAL BUILDING, 145 HENNESSY ROAD, WAN CHAI, HONG KONG",,
TC005878,YAU MAN WAI trading as GRACEFIELD ACCOUNTING & SECRETARIAL COMPANY,游敏慧 經營 恩溢會計秘書公司,"FLAT 2306, 23/F, BLOCK C, CHEUNG PAK HOUSE, HONG PAK COURT, LAM TIN, KOWLOON, HONG KONG",,
TC005879,STANDARD BUSINESS LIMITED,標準商務有限公司,"UNIT C, 15/F, HUA CHIAO COMMERCIAL CENTRE, 678 NATHAN ROAD, MONG KOK, KOWLOON, HONG KONG",,
TC005881,HANG WAI ENTERPRISE SECRETARY (HK) LIMITED,恒偉企業秘書(香港)有限公司,"UNIT 1405A, 14/F, THE BELGIAN BANK BUILDING, 721-725 NATHAN ROAD, MONG KOK, KOWLOON, HONG KONG",,
TC005882,ELITE GALAXY LIMITED,,"20/F, 88 GLOUCESTER ROAD, WAN CHAI, HONG KONG",,
TC005883,HUNG KA ENTERPRISE CONSULTANT (HK) LIMITED,鴻嘉企業顧問(香港)有限公司,"FLAT/RM 1405B, 14/F, THE BELGIAN BANK BUILDING, 721-725 NATHAN ROAD, MONG KOK, KOWLOON, HONG KONG",,
TC005884,DELTONA LIMITED,,"20/F, 88 GLOUCESTER ROAD, WAN CHAI, HONG KONG",,
TC005886,EI ACCOUNTING AND SECRETARIAL SERVICES LIMITED,毅誠會計及秘書服務有限公司,"ROOM 28, 15/F, BEVERLEY COMMERCIAL CENTRE, 87-105 CHATHAM ROAD, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC005890,ACUMEN CONSULTANTS LIMITED,誠明顧問有限公司,"ROOMS 1120 & 1122, 11/F, LEIGHTON CENTRE, 77 LEIGHTON ROAD, CAUSEWAY BAY, HONG KONG",,
TC005891,ACUMEN CONSULTING SERVICES LIMITED,誠明顧問服務有限公司,"ROOMS 1120 & 1122, 11/F, LEIGHTON CENTRE, 77 LEIGHTON ROAD, CAUSEWAY BAY, HONG KONG",,
TC005892,ACUMEN NOMINEES (HONG KONG) LIMITED,誠明代理人(香港)有限公司,"ROOMS 1120 &1122, 11/F, LEIGHTON CENTRE, 77 LEIGHTON ROAD, CAUSEWAY BAY, HONG KONG",,
TC005893,ACUMEN NOMINEES (ASIA) LIMITED,誠明代理人(亞洲)有限公司,"ROOMS 1120 & 1122, 11/F, LEIGHTON CENTRE, 77 LEIGHTON ROAD, CAUSEWAY BAY, HONG KONG",,
TC005894,SINO PACIFIC CONSULTANTS LIMITED,華泰顧問有限公司,"ROOMS 1120 & 1122, 11/F, LEIGHTON CENTRE, 77 LEIGHTON ROAD, CAUSEWAY BAY, HONG KONG",,
TC005896,WINNING-PRO BUSINESS & INVESTMENT (INTERNATIONAL) LIMITED,盛利隆商務投資(國際)有限公司,"ROOM 707, 7/F, FORTRESS TOWER, 250 KING'S ROAD, NORTH POINT, HONG KONG",,
TC005898,ROCKMOUNT SECRETARIES LIMITED,,"20/F, 88 GLOUCESTER ROAD, WAN CHAI, HONG KONG",,
TC005899,BESPOKE SERVICES LIMITED,,"ROOM 604, 6/F, BONHAM CIRCUS, 40 BONHAM STRAND, SHEUNG WAN, HONG KONG",,
TC005900,TOUCH SECRETARIAL SERVICE LIMITED,點子秘書服務有限公司,"OFFICE C, 18/F, EGL TOWER, 83 HUNG TO ROAD, KWUN TONG, KOWLOON, HONG KONG",,
TC005903,FIDECO LIMITED,,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005904,INTEGRATED FINANCIAL SERVICES LIMITED,盈豐澤有限公司,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005905,IFS ASIA-PACIFIC LIMITED,,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005906,IFS ASIA-PACIFIC SECRETARIES LIMITED,,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005907,SINOLINK CAPITAL INTERNATIONAL LIMITED,中華資本國際有限公司,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005908,PENRYN LIMITED,,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005909,BONACO LIMITED,,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005910,ANONYMA COMPANY LIMITED,,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005911,STAR CATCH LIMITED,,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005912,CITIFULL COMPANY LIMITED,應宙有限公司,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005913,COOPERHEAT OVERSEAS SERVICES LIMITED,,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005914,ASIA FIRST LINK LIMITED,,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005915,JACLYN INTERNATIONAL (HK) LIMITED,詩潔國際(香港)有限公司,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005916,STRAIT LINK LIMITED,,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005917,PRIVY COMPANY LIMITED,,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005918,OCEAN WEALTH INVESTMENT CONSULTING LIMITED,海富投資咨詢有限公司,"FLAT B, 20/F, MORRISON PLAZA, 9 MORRISON HILL ROAD, WAN CHAI, HONG KONG",,
TC005920,ERBA CONCEPTS LIMITED,意佰思有限公司,"UNITS 1701-1704, 17/F, CRE CENTRE, 889 CHEUNG SHA WAN ROAD, CHEUNG SHA WAN, KOWLOON, HONG KONG",,
TC005921,BRILLIANT ACCOUNTING & SECRETARIAL LIMITED,智卓會計秘書顧問有限公司,"UNIT D, 21/F, ROXY INDUSTRIAL CENTRE, 58-66 TAI LIN PAI ROAD, KWAI CHUNG, NEW TERRITORIES, HONG KONG",,
TC005922,GUARDIAN PTC LIMITED,,"23/F, BEA HARBOUR VIEW CENTRE, 56 GLOUCESTER ROAD, WAN CHAI, HONG KONG",,
TC005923,NOBLE REGAL LIMITED,貴族家顧問有限公司,"ROOM 406, 4/F, OFFICEPLUS@SHEUNGWAN, 93-103 WING LOK STREET, SHEUNG WAN, HONG KONG",,
TC005924,CENTURION MANAGEMENT SERVICES (ASIA) LIMITED,,"FLAT/ROOM 902, WILSON HOUSE, 19-27 WYNDHAM STREET, CENTRAL, HONG KONG",,
TC005925,FINETUNE CORPORATE SERVICES LIMITED,,"ROOM 705-706, 7/F, CHINA INSURANCE GROUP BUILDING, 141 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005926,JRC SECRETARIAL SERVICES LIMITED,浩華秘書服務有限公司,"ROOM 705-706, 7/F, CHINA INSURANCE GROUP BUILDING, 141 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005927,BMI CORPORATE SERVICES (ASIA PACIFIC) LIMITED,邦盟滙駿秘書顧問(亞太)有限公司,"SUITE 2701-08, 27/F, SHUI ON CENTRE, 6-8 HARBOUR ROAD, WAN CHAI, HONG KONG",,
TC005928,IBC CORPORATE SERVICES LIMITED,國際離岸企業秘書服務有限公司,"SUITE 2701-08, 27/F, SHUI ON CENTRE, 6-8 HARBOUR ROAD, WAN CHAI, HONG KONG",,
TC005929,GCCG LIMITED,,"FLAT/ROOM G1, 9/F, HOP HING INDUSTRIAL BUILDING, 704 CASTLE PEAK ROAD, LAI CHI KOK, KOWLOON, HONG KONG",,
TC005930,MTC CONSULTING LIMITED,,"FLAT/RM 901-905, 9/F, WING ON CENTRE, 111 CONNAUGHT ROAD CENTRAL, SHEUNG WAN, HONG KONG",,
TC005933,E&I SECRETARIAL SERVICES COMPANY LIMITED,卓智秘書服務有限公司,"705, 7/F, WINSUM INDUSTRIAL BUILDING, 588-592 CASTLE PEAK ROAD, LAI CHI KOK, HONG KONG",,
TC005934,MA PANG FAI ARTHUR trading as XANTARA,馬鵬輝 經營 XANTARA,"FLAT/ROOM 1905, 19/F, NAN FUNG CENTRE, 264-298 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES, HONG KONG",,
TC005935,LIU ZHIHONG trading as JOY INTERNATIONAL & CO.,劉志紅 經營 久益國際會計事務所,"FLAT/ROOM 08, 12/F, BLOCK C, CAUSEWAY CENTRE, 28 HARBOUR ROAD, HONG KONG",,
TC005940,FIRST FUND SERVICES LIMITED,領先基金服務有限公司,"UNIT 1409, 14/F, WEST TOWER, SHUN TAK CENTRE, 168-200 CONNAUGHT ROAD CENTRAL, SHEUNG WAN, HONG KONG",,
TC005942,KTG CONSULTING LIMITED,啓致顧問有限公司,"UNIT F, 28/F, CNT TOWER, 338 HENNESSY ROAD, WAN CHAI, HONG KONG",,
TC005944,COMPANY KIT LIMITED,金栢利有限公司,"UNIT A, 3/F, CHEONG SUN TOWER, 116-118 WING LOK STREET, SHEUNG WAN, HONG KONG",,
TC005945,COMPANY KIT SECRETARIAL SERVICES LIMITED,金栢利秘書服務有限公司,"UNIT A, 3/F, CHEONG SUN TOWER, 116-118 WING LOK STREET, SHEUNG WAN, HONG KONG",,
TC005952,GLOBE DEVELOPMENT INTERNATIONAL LIMITED,寰宇發展國際有限公司,"ROOM 409, 4/F, TOWER ONE, SILVERCORD CENTRE, 30 CANTON ROAD, TSIM SHA TSUI, KOWLOON, HONG KONG",,
TC005954,INTERCORP SERVICES LIMITED,,"11/F, DAH SING LIFE BUILDING, 99 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005955,FISCAL CONSULTANTS LIMITED,,"6/F, MAU LAM COMMERCIAL BUILDING, 16-18 MAU LAM STREET, JORDAN, KOWLOON, HONG KONG",,
TC005956,BUTTAR SECRETARIAL LIMITED,,"UNIT 13, 16/F, ASIA TRADE CENTRE, 79 LEI MUK ROAD, KWAI CHUNG, NEW TERRITORIES, HONG KONG",,
TC005957,HONG KONG BUSINESS CONSULTANT AND ACCOUNTING LIMITED,香港會計顧問有限公司,"FLAT/RM 01, 15/F, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONG KOK, KOWLOON, HONG KONG",,
TC005958,SUPERIOR ACCOUNTING & SECRETARIAL SERVICES LIMITED,卓誠會計秘書服務有限公司,"ROOM 5, 11/F, BLOCK C, DELYA INDUSTRIAL CENTRE, 7 SHEK PAI TAU ROAD, TUEN MUN, NEW TERRITORIES, HONG KONG",,
TC005959,ALPINE ACCOUNTING & SECRETARIAL SERVICES LIMITED,翹栢會計秘書服務有限公司,"ROOM 5, 11/F, BLOCK C, DELYA INDUSTRIAL CENTRE, 7 SHEK PAI TAU ROAD, TUEN MUN, NEW TERRITORIES, HONG KONG",,
TC005960,PWC CORPORATE SERVICES LIMITED,羅兵咸永道企業服務有限公司,"21/F, EDINBURGH TOWER, THE LANDMARK, 15 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005961,CFAS SERVICES LIMITED,,"21/F, EDINBURGH TOWER, THE LANDMARK, 15 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005962,CFAS SERVICES (HK) LIMITED,,"21/F, EDINBURGH TOWER, THE LANDMARK, 15 QUEEN’S ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005963,CFAS SECRETARIAL SERVICES LIMITED,,"21/F, EDINBURGH TOWER, THE LANDMARK, 15 QUEEN’S ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005964,CFAS (NOMINEES) LIMITED,,"21/F, EDINBURGH TOWER, THE LANDMARK, 15 QUEEN’S ROAD CENTRAL, CENTRAL, HONG KONG",,
TC005966,KINGSWAY CONSULTANTS COMPANY LIMITED,擎偉顧問有限公司,"FLAT B, 22/F, TAK LEE COMMERCIAL BUILDING, 113-117 WANCHAI ROAD, WAN CHAI, HONG KONG",,
TC005968,ESSENTACK LIMITED,也思有限公司,"21/F, TAI YAU BUILDING, 181 JOHNSTON ROAD, WAN CHAI, HONG KONG",,
TC005969,K K WORKSHOP LIMITED,,"FLAT/ROOM 15, 23/F, CHUN SHING FACTORY ESTATE, 85-89 KWAI FUK ROAD, KWAI CHUNG, NEW TERRITORIES, HONG KONG",,
TC005971,LUCKY INSIGHT (HK) LIMITED,,"UNIT 906, 9/F, CC WU BUILDING, 302-308 HENNESSY ROAD, WAN CHAI, HONG KONG",,
TC005973,JL INTERNATIONAL BUSINESS LIMITED,君林天下國際商務有限公司,"FLAT/RM I-1, 4/F, PHASE 2, GOLDEN DRAGON INDUSTRIAL CENTRE, 162-170 TAI LIN PAI ROAD, KWAI CHUNG, NEW TERRITORIES, HONG KONG",,
TC005974,HONG KONG REGISTRY ACCOUNTING COMPANY LIMITED,香港註冊會計有限公司,香港九龍新蒲崗大有街3號萬迪廣場12樓E室,,
TC005975,TOPAZ FAMILY OFFICE LIMITED,瑭明家族辦公室有限公司,"FLAT/RM 2709-12, 27/F, WING ON CENTRE, 111 CONNAUGHT ROAD CENTRAL, SHEUNG WAN, HONG KONG",,
TC005979,WA C&E LIMITED,盛華商務服務有限公司,"ROOM 36, FACTORY UNIT 1, 4/F, SING WIN FACTORY BUILDING, 15-17 SHING YIP STREET, KWUN TONG, KOWLOON, HONG KONG",,
TC005980,MILLION FORTUNE STAR LIMITED,萬福星有限公司,"UNIT E, 22/F, TOWER A, BILLION CENTRE, 1 WANG KWONG ROAD, KOWLOON BAY, KOWLOON, HONG KONG",,
TC005981,GLOBAL BUSINESS CONSULTING GROUP LIMITED,駿傲商業顧問集團有限公司,"ROOM 1303, 13/F, BELGIAN BANK BUILDING, 721-725 NATHAN ROAD, MONGKOK, KOWLOON, HONG KONG",,
TC005982,HAWKSFORD CORPORATE SERVICES HONG KONG LIMITED,,"UNIT 304-7, 3/F, LAFORD CENTRE, 838 LAI CHI KOK ROAD, CHEUNG SHA WAN, KOWLOON, HONG KONG",,
TC005983,ALEMAP SECRETARIES LIMITED,,"UNIT C&D, 8/F, CENTRE MARK II, 305-313 QUEEN’S ROAD CENTRAL, SHEUNG WAN, HONG KONG",,
TC005988,EDINBURG SECRETARIAL SERVICES LIMITED,艾迪堡秘書服務有限公司,"FLAT/ROOM 5, 9/F, HEWLETT CENTRE, 54 HOI YUEN ROAD, KWUN TONG, KOWLOON, HONG KONG",,
TC005989,HONG KONG CORPORATE-SERVICES ADVISORY LIMITED,香港企服國際有限公司,"UNIT 1301-1303, 13/F, HANG SENG NORTH POINT BUILDING, 335-341 KING'S ROAD, NORTH POINT, HONG KONG",,
TC005990,S & L CORPORATE SERVICE LIMITED,詩樂企業服務有限公司,"FLAT/ROOM 12, 7/F, THE ICON, 320-322 KWUN TONG ROAD, KOWLOON, HONG KONG",,
TC005994,TOP GIFT CORPORATION LIMITED,,"FLAT/ROOM 905, 9/F, YUEN LONG COMMERCIAL CENTRE, 18-24 KAU YUK ROAD, YUEN LONG, NEW TERRITORIES, HONG KONG",,
TC005995,GOODWILL ACCOUNTING SERVICES LIMITED,信德會計有限公司,"FLAT/ROOM 901, 9/F, YUEN LONG COMMERCIAL CENTRE, 18-24 KAU YUK ROAD, YUEN LONG, NEW TERRITORIES, HONG KONG",,
TC005996,GOLDEN BRIDGE GENERAL PARTNERS LIMITED,,"ROOM 1906-07, 19/F, SHUI ON CENTRE, 6-8 HARBOUR ROAD, WAN CHAI, HONG KONG ",,
TC005997,GLOBAL INTELLIGENCE TRUST COMPANY LIMITED,環球智慧信託有限公司,"SUITE 2701-08, 27/F, SHUI ON CENTRE, NOS. 6-8 HARBOUR ROAD, WAN CHAI, HONG KONG",The licensee is a trust company registered under section 78(1) of the Trustee Ordinance (Cap. 29),持牌人屬根據《受託人條例》(第29章) 第78(1)條註冊的信託公司
TC005998,ANTHONY CHAN MANAGEMENT CONSULTANCY COMPANY LIMITED,陳立德管理顧問有限公司,"22/F, MANLY COMMERCIAL BUILDING, 15 SOY STREET, MONG KOK, KOWLOON, HONG KONG",,
TC006000,RAYAL SECRETARIES LIMITED,,"FLAT/ROOM D, 12/F, ENTERPRISE BUILDING, 228-238 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",,
TC006001,HAMTHOR LIMITED,,"16/F - 19/F, PRINCE'S BUILDING, 10 CHATER ROAD, CENTRAL, HONG KONG",,
TC006002,SONGREG LIMITED,,"16/F - 19/F, PRINCE'S BUILDING, 10 CHATER ROAD, CENTRAL, HONG KONG",,
TC006003,SONDRED LIMITED,,"16/F - 19/F, PRINCE'S BUILDING, 10 CHATER ROAD, CENTRAL, HONG KONG",,
TC006004,SEKOTS & CO. LIMITED,,"16/F - 19/F, PRINCE'S BUILDING, 10 CHATER ROAD, CENTRAL, HONG KONG",,
TC006005,SHARP SECRETARIAL SERVICES LIMITED,,"16/F - 19/F, PRINCE'S BUILDING, 10 CHATER ROAD, CENTRAL, HONG KONG",,
